SysetID,Name,.obj paths,fileid,cloudpath,status,f1,f2,f3,f4,f5,f6
2808440,bathtub_bathing tub_bath_tub,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02808440\56a19ee862125b28cf8c584ddfde6324\models\model_normalized.obj,56a19ee862125b28cf8c584ddfde6324,bathtub_bathing tub_bath_tub_2808440_56a19ee862125b28cf8c584ddfde63241_10000_2pc.ply,Cloud Generated,StoreLiquid,ImportLiquid,ExportLiquid,StoreSolid,ImportSolid,ExportSolid
3636649,lamp,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03636649\be60fdf6e4c9e45fdac42bdc1d2df4a3\models\model_normalized.obj,be60fdf6e4c9e45fdac42bdc1d2df4a3,lamp_3636649_be60fdf6e4c9e45fdac42bdc1d2df4a31_10000_2pc.ply,Cloud Generated,ConvertEEtoLE,ImportEE,ExportLE,,,
3636649,lamp,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03636649\57f1439f5161b8d366cff95abd9dc80\models\model_normalized.obj,57f1439f5161b8d366cff95abd9dc80,lamp_3636649_57f1439f5161b8d366cff95abd9dc801_10000_2pc.ply,Cloud Generated,ConvertEEtoLE,ImportEE,ExportLE,,,
3636649,lamp,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03636649\99d884a5b3a6677bbebfb887e83028e1\models\model_normalized.obj,99d884a5b3a6677bbebfb887e83028e1,lamp_3636649_99d884a5b3a6677bbebfb887e83028e11_10000_2pc.ply,Cloud Generated,ConvertEEtoLE,ImportEE,ExportLE,,,
2876657,bottle,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02876657\7f5db4889a433ce5e7a14f6d159dcd47\models\model_normalized.obj,7f5db4889a433ce5e7a14f6d159dcd47,bottle_2876657_7f5db4889a433ce5e7a14f6d159dcd471_10000_2pc.ply,Cloud Generated,StoreLiquid,,,StoreGas,,
3636649,lamp,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03636649\4c757abf44253f8360ad823977adaa23\models\model_normalized.obj,4c757abf44253f8360ad823977adaa23,lamp_3636649_4c757abf44253f8360ad823977adaa231_10000_2pc.ply,Cloud Generated,ConvertEEtoLE,ImportEE,ExportLE,,,
3636649,lamp,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03636649\b45b40ea1c3a813235836c728d324152\models\model_normalized.obj,b45b40ea1c3a813235836c728d324152,lamp_3636649_b45b40ea1c3a813235836c728d3241521_10000_2pc.ply,Cloud Generated,ConvertEEtoLE,ImportEE,ExportLE,,,
3636649,lamp,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03636649\c603039e59ac33a0ce1bab91cb13240\models\model_normalized.obj,c603039e59ac33a0ce1bab91cb13240,lamp_3636649_c603039e59ac33a0ce1bab91cb132401_10000_2pc.ply,Cloud Generated,ConvertEEtoLE,ImportEE,ExportLE,,,
3636649,lamp,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03636649\b0a3cf1e09f7a3591c1ef519b9196b63\models\model_normalized.obj,b0a3cf1e09f7a3591c1ef519b9196b63,lamp_3636649_b0a3cf1e09f7a3591c1ef519b9196b631_10000_2pc.ply,Cloud Generated,ConvertEEtoLE,ImportEE,ExportLE,,,
2808440,bathtub_bathing tub_bath_tub,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02808440\a23e7892bd3dc65b6f893b5bc716a3fa\models\model_normalized.obj,a23e7892bd3dc65b6f893b5bc716a3fa,bathtub_bathing tub_bath_tub_2808440_a23e7892bd3dc65b6f893b5bc716a3fa1_10000_2pc.ply,Cloud Generated,StoreLiquid,ImportLiquid,ExportLiquid,StoreSolid,ImportSolid,ExportSolid
4090263,rifle,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04090263\17bb6d46e1b07ed789cff8e09537ec10\models\model_normalized.obj,17bb6d46e1b07ed789cff8e09537ec10,rifle_4090263_17bb6d46e1b07ed789cff8e09537ec101_10000_2pc.ply,Cloud Generated,StoreSolid,ImportSolid,ExportSolid,"ConvertCEtoKE,AE,TE",ImportHE,"ExportAE,TE"
3467517,guitar,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03467517\52ecf1d8e279c1bb1f8d5edb17ddb332\models\model_normalized.obj,52ecf1d8e279c1bb1f8d5edb17ddb332,guitar_3467517_52ecf1d8e279c1bb1f8d5edb17ddb3321_10000_2pc.ply,Cloud Generated,ConvertKEtoAE,ImportKE,ExportAE,,,
3467517,guitar,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03467517\10b65379796e96091c86d29189611a06\models\model_normalized.obj,10b65379796e96091c86d29189611a06,guitar_3467517_10b65379796e96091c86d29189611a061_10000_2pc.ply,Cloud Generated,ConvertKEtoEE,ImportKE,ExportEE,ConvertKEtoAE,ImportKE,ExportAE
4090263,rifle,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04090263\dc4b75223b732847384cbf852f305630\models\model_normalized.obj,dc4b75223b732847384cbf852f305630,rifle_4090263_dc4b75223b732847384cbf852f3056301_10000_2pc.ply,Cloud Generated,StoreSolid,ImportSolid,ExportSolid,"ConvertCEtoKE,AE,TE",ImportHE,"ExportAE,TE"
4090263,rifle,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04090263\9cc7d4e39b1fb17993d988207a39086f\models\model_normalized.obj,9cc7d4e39b1fb17993d988207a39086f,rifle_4090263_9cc7d4e39b1fb17993d988207a39086f1_10000_2pc.ply,Cloud Generated,StoreSolid,ImportSolid,ExportSolid,"ConvertCEtoKE,AE,TE",ImportHE,"ExportAE,TE"
2808440,bathtub_bathing tub_bath_tub,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02808440\a5da160ffe4b697e35c5b7b901a05c6e\models\model_normalized.obj,a5da160ffe4b697e35c5b7b901a05c6e,bathtub_bathing tub_bath_tub_2808440_a5da160ffe4b697e35c5b7b901a05c6e1_10000_2pc.ply,Cloud Generated,StoreLiquid,ImportLiquid,ExportLiquid,StoreSolid,ImportSolid,ExportSolid
3636649,lamp,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03636649\4924f75c6be38334f51f77a6d7299806\models\model_normalized.obj,4924f75c6be38334f51f77a6d7299806,lamp_3636649_4924f75c6be38334f51f77a6d72998061_10000_2pc.ply,Cloud Generated,ConvertEEtoLE,ImportEE,ExportLE,,,
3636649,lamp,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03636649\db447b84e1a8d8d6ba5342d638d0c267\models\model_normalized.obj,db447b84e1a8d8d6ba5342d638d0c267,lamp_3636649_db447b84e1a8d8d6ba5342d638d0c2671_10000_2pc.ply,Cloud Generated,ConvertEEtoLE,ImportEE,ExportLE,,,
3797390,mug,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03797390\ea33ad442b032208d778b73d04298f62\models\model_normalized.obj,ea33ad442b032208d778b73d04298f62,mug_3797390_ea33ad442b032208d778b73d04298f621_10000_2pc.ply,Cloud Generated,StoreLiquid,ImportLiquid,ExportLiquid,StoreSolid,ImportSolid,ExportSolid
3467517,guitar,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03467517\39a2bbcc322da804b78788f924c5f0e0\models\model_normalized.obj,39a2bbcc322da804b78788f924c5f0e0,guitar_3467517_39a2bbcc322da804b78788f924c5f0e01_10000_2pc.ply,Cloud Generated,ConvertKEtoEE,ImportKE,ExportEE,ConvertKEtoAE,ImportKE,ExportAE
4090263,rifle,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04090263\e61d4911c7142c65d735fa1ab17311ec\models\model_normalized.obj,e61d4911c7142c65d735fa1ab17311ec,rifle_4090263_e61d4911c7142c65d735fa1ab17311ec1_10000_2pc.ply,Cloud Generated,StoreSolid,ImportSolid,ExportSolid,"ConvertCEtoKE,AE,TE",ImportHE,"ExportAE,TE"
2876657,bottle,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02876657\948e374b08979da230612f5c0ef21eb8\models\model_normalized.obj,948e374b08979da230612f5c0ef21eb8,bottle_2876657_948e374b08979da230612f5c0ef21eb81_10000_2pc.ply,Cloud Generated,StoreLiquid,,,StoreGas,,
4090263,rifle,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04090263\2762292f3f5629fe12b38b1d99376c0b\models\model_normalized.obj,2762292f3f5629fe12b38b1d99376c0b,rifle_4090263_2762292f3f5629fe12b38b1d99376c0b1_10000_2pc.ply,Cloud Generated,StoreSolid,ImportSolid,ExportSolid,"ConvertCEtoKE,AE,TE",ImportHE,"ExportAE,TE"
3467517,guitar,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03467517\3634c40841a76b348c91fa35e72c6c9f\models\model_normalized.obj,3634c40841a76b348c91fa35e72c6c9f,guitar_3467517_3634c40841a76b348c91fa35e72c6c9f1_10000_2pc.ply,Cloud Generated,ConvertKEtoAE,ImportKE,ExportAE,,,
4090263,rifle,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04090263\e6887514f6d28e446314c3b6a3a65519\models\model_normalized.obj,e6887514f6d28e446314c3b6a3a65519,rifle_4090263_e6887514f6d28e446314c3b6a3a655191_10000_2pc.ply,Cloud Generated,StoreSolid,ImportSolid,ExportSolid,"ConvertCEtoKE,AE,TE",ImportHE,"ExportAE,TE"
4090263,rifle,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04090263\38d7ad99e308ddc334c4a8f12da88608\models\model_normalized.obj,38d7ad99e308ddc334c4a8f12da88608,rifle_4090263_38d7ad99e308ddc334c4a8f12da886081_10000_2pc.ply,Cloud Generated,StoreSolid,ImportSolid,ExportSolid,"ConvertCEtoKE,AE,TE",ImportHE,"ExportAE,TE"
3636649,lamp,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03636649\9150920591733fae0fa444666ebe22d\models\model_normalized.obj,9150920591733fae0fa444666ebe22d,lamp_3636649_9150920591733fae0fa444666ebe22d1_10000_2pc.ply,Cloud Generated,ConvertEEtoLE,ImportEE,ExportLE,,,
2880940,bowl,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02880940\e816066ac8281e2ecf70f9641eb97702\models\model_normalized.obj,e816066ac8281e2ecf70f9641eb97702,bowl_2880940_e816066ac8281e2ecf70f9641eb977021_10000_2pc.ply,Cloud Generated,StoreLiquid,ImportLiquid,ExportLiquid,StoreSolid,ImportSolid,ExportSolid
3636649,lamp,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03636649\1f115309bcbcbc5326010ae5c9a5e78f\models\model_normalized.obj,1f115309bcbcbc5326010ae5c9a5e78f,lamp_3636649_1f115309bcbcbc5326010ae5c9a5e78f1_10000_2pc.ply,Cloud Generated,ConvertEEtoLE,ImportEE,ExportLE,,,
2876657,bottle,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02876657\e4ada697d05ac7acf9907e8bdd53291e\models\model_normalized.obj,e4ada697d05ac7acf9907e8bdd53291e,bottle_2876657_e4ada697d05ac7acf9907e8bdd53291e1_10000_2pc.ply,Cloud Generated,StoreLiquid,,,StoreGas,,
2747177,ashcan_trash can_garbage can_wastebin_ash bin_ash-bin_ashbin_dustbin_trash barrel_trash bin,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02747177\7919df48b23e61ba6739a7caa0c577bd\models\model_normalized.obj,7919df48b23e61ba6739a7caa0c577bd,ashcan_trash can_garbage can_wastebin_ash bin_ash-bin_ashbin_dustbin_trash barrel_trash bin_2747177_7919df48b23e61ba6739a7caa0c577bd1_10000_2pc.ply,Cloud Generated,StoreSolid,ImportSolid,ExportSolid,StoreLiquid,ImportLiquid,ExportLiquid
3467517,guitar,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03467517\28ba8477fe3db939d57700c05b1862d8\models\model_normalized.obj,28ba8477fe3db939d57700c05b1862d8,guitar_3467517_28ba8477fe3db939d57700c05b1862d81_10000_2pc.ply,Cloud Generated,ConvertKEtoEE,ImportKE,ExportEE,ConvertKEtoAE,ImportKE,ExportAE
3797390,mug,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03797390\127944b6dabee1c9e20e92c5b8147e4a\models\model_normalized.obj,127944b6dabee1c9e20e92c5b8147e4a,mug_3797390_127944b6dabee1c9e20e92c5b8147e4a1_10000_2pc.ply,Cloud Generated,StoreLiquid,ImportLiquid,ExportLiquid,StoreSolid,ImportSolid,ExportSolid
3636649,lamp,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03636649\454b7345c01c404b6d0fc9460109eda7\models\model_normalized.obj,454b7345c01c404b6d0fc9460109eda7,lamp_3636649_454b7345c01c404b6d0fc9460109eda71_10000_2pc.ply,Cloud Generated,ConvertEEtoLE,ImportEE,ExportLE,,,
4090263,rifle,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04090263\85b6261930b2174d85639a40426ad4d7\models\model_normalized.obj,85b6261930b2174d85639a40426ad4d7,rifle_4090263_85b6261930b2174d85639a40426ad4d71_10000_2pc.ply,Cloud Generated,StoreSolid,ImportSolid,ExportSolid,"ConvertCEtoKE,AE,TE",ImportHE,"ExportAE,TE"
3636649,lamp,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03636649\f092117adb1e9254d1cbf3e52b9b6237\models\model_normalized.obj,f092117adb1e9254d1cbf3e52b9b6237,lamp_3636649_f092117adb1e9254d1cbf3e52b9b62371_10000_2pc.ply,Cloud Generated,ConvertEEtoLE,ImportEE,ExportLE,,,
4090263,rifle,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04090263\5f3487876c91c0b5ddd7320ddee77bde\models\model_normalized.obj,5f3487876c91c0b5ddd7320ddee77bde,rifle_4090263_5f3487876c91c0b5ddd7320ddee77bde1_10000_2pc.ply,Cloud Generated,StoreSolid,ImportSolid,ExportSolid,"ConvertCEtoKE,AE,TE",ImportHE,"ExportAE,TE"
3636649,lamp,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03636649\5830c288acd8dbc5f71f6713526f9507\models\model_normalized.obj,5830c288acd8dbc5f71f6713526f9507,lamp_3636649_5830c288acd8dbc5f71f6713526f95071_10000_2pc.ply,Cloud Generated,ConvertEEtoLE,ImportEE,ExportLE,,,
4090263,rifle,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04090263\72aaf4a05a6d988412b52a369561019\models\model_normalized.obj,72aaf4a05a6d988412b52a369561019,rifle_4090263_72aaf4a05a6d988412b52a3695610191_10000_2pc.ply,Cloud Generated,StoreSolid,ImportSolid,ExportSolid,"ConvertCEtoKE,AE,TE",ImportHE,"ExportAE,TE"
2946921,can_tin_tin can,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02946921\91483776d1930de7515bc9246d80fdcc\models\model_normalized.obj,91483776d1930de7515bc9246d80fdcc,can_tin_tin can_2946921_91483776d1930de7515bc9246d80fdcc1_10000_2pc.ply,Cloud Generated,StoreLiquid,,,StoreGas,,
3636649,lamp,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03636649\d4bbd93c0d85e77d7934a0d24a61231\models\model_normalized.obj,d4bbd93c0d85e77d7934a0d24a61231,lamp_3636649_d4bbd93c0d85e77d7934a0d24a612311_10000_2pc.ply,Cloud Generated,ConvertEEtoLE,ImportEE,ExportLE,,,
2808440,bathtub_bathing tub_bath_tub,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02808440\84c48592fa2c0d82b73e9e930f636032\models\model_normalized.obj,84c48592fa2c0d82b73e9e930f636032,bathtub_bathing tub_bath_tub_2808440_84c48592fa2c0d82b73e9e930f6360321_10000_2pc.ply,Cloud Generated,StoreLiquid,ImportLiquid,ExportLiquid,StoreSolid,ImportSolid,ExportSolid
2808440,bathtub_bathing tub_bath_tub,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02808440\712d9397ec53765f9e25afd4f06934a3\models\model_normalized.obj,712d9397ec53765f9e25afd4f06934a3,bathtub_bathing tub_bath_tub_2808440_712d9397ec53765f9e25afd4f06934a31_10000_2pc.ply,Cloud Generated,StoreLiquid,ImportLiquid,ExportLiquid,StoreSolid,ImportSolid,ExportSolid
3797390,mug,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03797390\387b695db51190d3be276203d0b1a33f\models\model_normalized.obj,387b695db51190d3be276203d0b1a33f,mug_3797390_387b695db51190d3be276203d0b1a33f1_10000_2pc.ply,Cloud Generated,StoreLiquid,ImportLiquid,ExportLiquid,StoreSolid,ImportSolid,ExportSolid
3636649,lamp,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03636649\5c9595253f292e154ce3bd4e27d8e100\models\model_normalized.obj,5c9595253f292e154ce3bd4e27d8e100,lamp_3636649_5c9595253f292e154ce3bd4e27d8e1001_10000_2pc.ply,Cloud Generated,ConvertEEtoLE,ImportEE,ExportLE,,,
3467517,guitar,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03467517\e5ff4634ee6d00323f00d55155ebc541\models\model_normalized.obj,e5ff4634ee6d00323f00d55155ebc541,guitar_3467517_e5ff4634ee6d00323f00d55155ebc5411_10000_2pc.ply,Cloud Generated,ConvertKEtoEE,ImportKE,ExportEE,ConvertKEtoAE,ImportKE,ExportAE
4090263,rifle,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04090263\587cee5495322f18cf1584c5b09d332\models\model_normalized.obj,587cee5495322f18cf1584c5b09d332,rifle_4090263_587cee5495322f18cf1584c5b09d3321_10000_2pc.ply,Cloud Generated,StoreSolid,ImportSolid,ExportSolid,"ConvertCEtoKE,AE,TE",ImportHE,"ExportAE,TE"
3636649,lamp,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03636649\ec01e8b79f2d07df784a45ea6efa1d77\models\model_normalized.obj,ec01e8b79f2d07df784a45ea6efa1d77,lamp_3636649_ec01e8b79f2d07df784a45ea6efa1d771_10000_2pc.ply,Cloud Generated,ConvertEEtoLE,ImportEE,ExportLE,,,
3636649,lamp,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03636649\55eea74e6f73173b49904d779af64a6e\models\model_normalized.obj,55eea74e6f73173b49904d779af64a6e,lamp_3636649_55eea74e6f73173b49904d779af64a6e1_10000_2pc.ply,Cloud Generated,ConvertEEtoLE,ImportEE,ExportLE,,,
3636649,lamp,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03636649\d385523f0cd93d48d6084fb53091249\models\model_normalized.obj,d385523f0cd93d48d6084fb53091249,lamp_3636649_d385523f0cd93d48d6084fb530912491_10000_2pc.ply,Cloud Generated,ConvertEEtoLE,ImportEE,ExportLE,,,
3636649,lamp,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03636649\19d4c28ca3da609a5beaf00da5b709c2\models\model_normalized.obj,19d4c28ca3da609a5beaf00da5b709c2,lamp_3636649_19d4c28ca3da609a5beaf00da5b709c21_10000_2pc.ply,Cloud Generated,ConvertEEtoLE,ImportEE,ExportLE,,,
2747177,ashcan_trash can_garbage can_wastebin_ash bin_ash-bin_ashbin_dustbin_trash barrel_trash bin,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02747177\16521a9446e3de14a6f567d4d1e09ecb\models\model_normalized.obj,16521a9446e3de14a6f567d4d1e09ecb,ashcan_trash can_garbage can_wastebin_ash bin_ash-bin_ashbin_dustbin_trash barrel_trash bin_2747177_16521a9446e3de14a6f567d4d1e09ecb1_10000_2pc.ply,Cloud Generated,StoreSolid,ImportSolid,ExportSolid,StoreLiquid,ImportLiquid,ExportLiquid
4090263,rifle,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04090263\294c7c64f92d3b5537c107a0a05e0226\models\model_normalized.obj,294c7c64f92d3b5537c107a0a05e0226,rifle_4090263_294c7c64f92d3b5537c107a0a05e02261_10000_2pc.ply,Cloud Generated,StoreSolid,ImportSolid,ExportSolid,"ConvertCEtoKE,AE,TE",ImportHE,"ExportAE,TE"
2876657,bottle,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02876657\fa452996a220dd49257c84a0e95a18b0\models\model_normalized.obj,fa452996a220dd49257c84a0e95a18b0,bottle_2876657_fa452996a220dd49257c84a0e95a18b01_10000_2pc.ply,Cloud Generated,StoreLiquid,,,StoreGas,,
3636649,lamp,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03636649\a6ae06e879fcaa019e26fe04e3dd51db\models\model_normalized.obj,a6ae06e879fcaa019e26fe04e3dd51db,lamp_3636649_a6ae06e879fcaa019e26fe04e3dd51db1_10000_2pc.ply,Cloud Generated,ConvertEEtoLE,ImportEE,ExportLE,,,
3636649,lamp,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03636649\79861fc79f8dd8b478b03575bb54dfd4\models\model_normalized.obj,79861fc79f8dd8b478b03575bb54dfd4,lamp_3636649_79861fc79f8dd8b478b03575bb54dfd41_10000_2pc.ply,Cloud Generated,ConvertEEtoLE,ImportEE,ExportLE,,,
4090263,rifle,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04090263\78a1e4efeac9bb6f55d33831e71fa52\models\model_normalized.obj,78a1e4efeac9bb6f55d33831e71fa52,rifle_4090263_78a1e4efeac9bb6f55d33831e71fa521_10000_2pc.ply,Cloud Generated,StoreSolid,ImportSolid,ExportSolid,"ConvertCEtoKE,AE,TE",ImportHE,"ExportAE,TE"
3636649,lamp,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03636649\33db0d4bf66731a7e7c7920f6a65a54d\models\model_normalized.obj,33db0d4bf66731a7e7c7920f6a65a54d,lamp_3636649_33db0d4bf66731a7e7c7920f6a65a54d1_10000_2pc.ply,Cloud Generated,ConvertEEtoLE,ImportEE,ExportLE,,,
4090263,rifle,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04090263\e54b7a716399aa646a29c14eca4d216a\models\model_normalized.obj,e54b7a716399aa646a29c14eca4d216a,rifle_4090263_e54b7a716399aa646a29c14eca4d216a1_10000_2pc.ply,Cloud Generated,StoreSolid,ImportSolid,ExportSolid,"ConvertCEtoKE,AE,TE",ImportHE,"ExportAE,TE"
4090263,rifle,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04090263\96c60386a5888d2094deaa9fff391d41\models\model_normalized.obj,96c60386a5888d2094deaa9fff391d41,rifle_4090263_96c60386a5888d2094deaa9fff391d411_10000_2pc.ply,Cloud Generated,StoreSolid,ImportSolid,ExportSolid,"ConvertCEtoKE,AE,TE",ImportHE,"ExportAE,TE"
3593526,jar,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03593526\44a5d28686a9b8c9182816640e3b1915\models\model_normalized.obj,44a5d28686a9b8c9182816640e3b1915,jar_3593526_44a5d28686a9b8c9182816640e3b19151_10000_2pc.ply,Cloud Generated,StoreLiquid,ImportLiquid,ExportLiquid,,,
2747177,ashcan_trash can_garbage can_wastebin_ash bin_ash-bin_ashbin_dustbin_trash barrel_trash bin,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02747177\b401be1a08b87882f4fb4dee5181bee\models\model_normalized.obj,b401be1a08b87882f4fb4dee5181bee,ashcan_trash can_garbage can_wastebin_ash bin_ash-bin_ashbin_dustbin_trash barrel_trash bin_2747177_b401be1a08b87882f4fb4dee5181bee1_10000_2pc.ply,Cloud Generated,StoreSolid,ImportSolid,ExportSolid,StoreLiquid,ImportLiquid,ExportLiquid
2808440,bathtub_bathing tub_bath_tub,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\02808440\bc990a3fff60a55ea64e5c46abb30c70\models\model_normalized.obj,bc990a3fff60a55ea64e5c46abb30c70,bathtub_bathing tub_bath_tub_2808440_bc990a3fff60a55ea64e5c46abb30c701_10000_2pc.ply,Cloud Generated,StoreLiquid,ImportLiquid,ExportLiquid,StoreSolid,ImportSolid,ExportSolid
4090263,rifle,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04090263\7f41235f55f396118aa27cedfe9e8bf6\models\model_normalized.obj,7f41235f55f396118aa27cedfe9e8bf6,rifle_4090263_7f41235f55f396118aa27cedfe9e8bf61_10000_2pc.ply,Cloud Generated,StoreSolid,ImportSolid,ExportSolid,"ConvertCEtoKE,AE,TE",ImportHE,"ExportAE,TE"
3636649,lamp,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03636649\bfeda9055368d2dce76bc197b3a3ffc0\models\model_normalized.obj,bfeda9055368d2dce76bc197b3a3ffc0,lamp_3636649_bfeda9055368d2dce76bc197b3a3ffc01_10000_2pc.ply,Cloud Generated,ConvertEEtoLE,ImportEE,ExportLE,,,
3797390,mug,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03797390\c51b79493419eccdc1584fff35347dc6\models\model_normalized.obj,c51b79493419eccdc1584fff35347dc6,mug_3797390_c51b79493419eccdc1584fff35347dc61_10000_2pc.ply,Cloud Generated,StoreLiquid,ImportLiquid,ExportLiquid,StoreSolid,ImportSolid,ExportSolid
3636649,lamp,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03636649\dba95c4ca95048982d9c07d3b9171829\models\model_normalized.obj,dba95c4ca95048982d9c07d3b9171829,lamp_3636649_dba95c4ca95048982d9c07d3b91718291_10000_2pc.ply,Cloud Generated,ConvertEEtoLE,ImportEE,ExportLE,,,
3467517,guitar,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\03467517\1b65d2e0c0ed78237e1c85c5c15da7fb\models\model_normalized.obj,1b65d2e0c0ed78237e1c85c5c15da7fb,guitar_3467517_1b65d2e0c0ed78237e1c85c5c15da7fb1_10000_2pc.ply,Cloud Generated,ConvertKEtoEE,ImportKE,ExportEE,ConvertKEtoAE,ImportKE,ExportAE
4090263,rifle,C:\Users\Zachariah\Box\Automated Functional Basis Modeling\ShapeNetCore.v2\04090263\f3ffbc00ec1a1aa7ff5653e278e7cd2e\models\model_normalized.obj,f3ffbc00ec1a1aa7ff5653e278e7cd2e,rifle_4090263_f3ffbc00ec1a1aa7ff5653e278e7cd2e1_10000_2pc.ply,Cloud Generated,StoreSolid,ImportSolid,ExportSolid,"ConvertCEtoKE,AE,TE",ImportHE,"ExportAE,TE"
